,Physical Aggression,Anger,Hostility,Всесилие,Неуязвимость,Уникальность,ГЧС,ПФ,ВСУ,ППВВ,ООО,ММО,ОЭ,СЧЗ,ДЗП,ОШКМ,ШЭС,ШЭМ,ШПС,ШКМ,ШНО,ШЛСМ,ШВ,ШСЖ,ШЛ,Директивный стиль,Аналитический стиль,Концептуальный стиль,Поведенческий стиль,Безопасность,Конформизм,Традиция,Самостьятельность,Риск-новизна,Гедонизм,Достижение,Власть-Богатство,Благожелательность,Универсализм,Неув.в прич.,Новизна,Сложность,Нерешенность,Общий ,Политика,Личный опыт,Воспитание,Спорт,СМИ,Общий,E',E,e,I',I,i,M',M,m,E||,I||,i||,OD,ED,NP,сложные,GCR,F1 (ОПС),F2 (ОПС),F1 (ША),F2 (ША)
Конформизм,0.04534168222614245,0.02733840047647372,-0.036478551758944086,-0.034485420224793714,0.06691441772997161,0.14747695721323112,0.029799939160506314,0.029269664971129816,0.009743739648429766,-0.0733460379674259,-0.03441175689308239,0.1353134130488083,0.09384190189862297,-0.14295314438901108,0.04275026990200914,0.09510895877837608,0.23498181738900997,0.03455054737880584,0.20383887744995152,-0.03788191874525426,-0.10623734295057419,-0.19725682569818537,-0.03835967306104436,0.15694192326295964,0.016350677438746353,-0.20854072157701664,-0.052143536381895075,-0.13802921507907312,0.06612960878546913,0.19825306188280412,1.0,0.0960346885066768,-0.3037520388022044,-0.3938644812717746,-0.0338277186037655,0.023502159164969234,0.19682547796358274,0.010090850671634349,-0.09477927911685216,0.09252875971029977,0.022250513070379545,-0.08016736882665956,0.16571183289073438,-0.04020481737023304,0.0,-0.07893690785852063,-0.078978031815715,-0.09233778618124304,-0.030847302211208006,-0.027044592730093225,0.16095688756790577,0.27733565576202857,-0.17918378258637477,-0.22160131510697956,0.08278717291430651,-0.13485485837062444,-0.029459682029919495,-0.0504973221117062,-0.18049487256484023,0.1986311831023109,-0.031989987310061356,-0.12714230540906102,0.06106116024023486,0.3231063033025737,-0.2689903007694533,0.03147246380514359,-0.09394556334783315,-0.38122533656094026,-0.21284371053457257,0.0030554690912473733,-0.015070931927256852
Традиция,-0.06027301122816734,0.12359589861087462,0.06768194678526313,-0.00368570910745781,0.03580258646697651,-0.007420904426798864,0.12412156325548754,0.04085678367713811,0.043691178816453735,0.1360855187296203,0.14179758269342782,0.05104750212766577,0.13910715093032597,0.13065707417640804,0.08768193908793762,0.052845321262038045,-0.017408370063358065,-0.09630248181810652,-0.0036604786287276862,0.24193594896154552,0.025799963752204672,0.14088231565874662,0.08122494181417807,-0.12768094714934386,-0.10525042216267426,-0.07044160072686104,0.08008491392834169,0.04457889234042807,-0.03224854447903042,0.025084848411508383,0.0960346885066768,1.0,0.1449863669853059,0.09920946320441515,0.13515274663768678,-0.03337169033363765,-0.028262088979071162,0.24081796082961762,0.3195053306584939,-0.0621608451434657,-0.2154165418871696,0.12824220805989858,-0.21400121604829658,-0.22191319681775262,-0.01561994534001293,-0.023775773349693458,0.04439040547815892,0.13134070094120587,-0.04595552893592951,0.020386108168250556,0.0006405529549022953,0.11555262837356692,-0.05487037717187225,0.10470584461713381,-0.010455004385678717,-0.028384190570890436,-0.1632323945657548,-0.07987689695973431,-0.014099559753076757,0.11855089348346903,0.04544935846728715,-0.18259920938778756,0.07666442501681235,0.06296969529291056,0.004549577045482208,0.07097475186927446,0.0028782729280849837,0.017255116768280884,-0.05750000010689322,0.1164427315914976,0.16412883880574752
Самостьятельность,-0.15287706794123943,0.019858313369903114,-0.04703728801021387,-0.10491911890461271,-0.2056785105645314,-0.2674096676624299,-0.03424058682341823,0.03895149829819862,-0.04517565656913094,0.13203196409180323,-0.04845543637383982,0.036335381598296294,0.0770184168192851,0.026431896025160835,0.09323839483615161,0.009898700300846913,-0.1105425405339383,-0.1378441266538831,0.02591798943482947,0.047395963477615245,0.1720247482547711,0.09951008075797768,0.09714085861185304,-0.13250988912126946,0.069408188992281,-0.0554179095925691,0.05960804022181085,0.3405185560227805,0.05180722774652864,-0.04228882548708512,-0.3037520388022044,0.1449863669853059,1.0,0.3500590389349088,0.33867097099577836,0.13502170542891992,0.01482292542832643,0.31935843971623257,0.2606609746409834,0.01714789726560903,-0.13073615048750598,0.19433235330155246,-0.1855388431620438,0.12437371519055244,-0.14637824618234685,-0.05840512076577927,-0.13990157722531885,0.04718499891234332,-0.07505223453912381,-0.059463839376479165,0.007835594493870092,-0.21777808214987326,0.10731467282178937,0.14580296087995107,0.1605302738761928,0.1104762150162382,-0.116619187053011,0.08977578162746064,-0.03233878789460859,-0.04597489180484593,0.2316505998389856,-0.03869531180002244,0.06306850351469923,-0.19898894660974453,0.16497114873607374,0.09984323330314462,-0.05366898891505806,0.31815293192408906,0.16644501413929202,-0.07897471897389846,-0.07401857327347654
Риск-новизна,-0.23084937468582237,-0.06934392726506233,-0.04284462745322708,-0.09445691375357469,-0.23646301052316443,-0.28298479462253096,-0.16237342062171545,-0.1432653521848694,-0.06333726275572882,0.013321556362554231,-0.08455982361433825,-0.165505615647856,-0.15686228321309348,0.0013429668151017087,-0.06729290266022073,0.04130803994525671,-0.1461286232077262,-0.20220352778791686,-0.14698620772787033,0.06513394171277345,-0.08233410129322286,0.26618263937471026,0.097631333275419,-0.008196254780195741,-0.045535555142484065,0.14182808797738689,0.11016853264927531,0.2005576872928423,0.04610230750310087,-0.13101896993662088,-0.3938644812717746,0.09920946320441515,0.3500590389349088,1.0,0.34695514223152385,0.26100747121996715,0.09891128748392952,0.16687780903106297,0.23717607873978058,-0.031623515567977434,0.08679555198123645,-0.08386103978372339,0.021154860793936338,-0.03370266933310686,-0.16042465189825375,-0.16012758131519986,-0.06679145500626861,0.017813707532194755,-0.05373057979790828,-0.04366226195597676,-0.2547786863998492,-0.13037984639011757,0.1305650116217849,0.1621958843291204,0.19586937825214126,0.0452433143021706,-0.03753066289141612,0.01532389051360496,-0.07111685946348927,-0.14113332376480706,0.18858304538507145,0.0018863560022885477,-0.12017377110836011,-0.0169393732344584,0.14112018503741192,0.10705605837597429,-0.05875316211522741,0.38025509005540253,0.2861228497950031,0.011104558270559582,0.013693154535359629
Гедонизм,-0.07197344700987966,-0.01572621684617885,-0.18436406875381647,-0.13402747394743947,-0.15234105766062375,-0.2229542813838998,-0.14729593338388552,-0.08919574168876308,-0.1563668255763812,-0.09471272619151105,-0.12522350231855753,-0.05923224299474658,-0.04014036808096797,0.00045684867120626303,-0.018049154383493207,0.07616884671851472,-0.04166158133477897,-0.3024182527845206,0.022526306073939427,-0.11936789536924365,-0.09485021233203407,0.10613479644539726,0.06081088284539076,0.05855201284571822,0.10354878532103581,0.11494112265405655,0.022190320314674137,0.2332708340767004,0.19500599553160147,0.019101368375049776,-0.0338277186037655,0.13515274663768678,0.33867097099577836,0.34695514223152385,1.0,0.3335266307468881,0.17216594297297128,0.2141115457423689,0.06441566264008308,0.025357307514983864,-0.1823113076161375,0.159410488462821,-0.12904511926314344,0.0,-0.16371913637246646,-0.1401386910364761,-0.12900664583115642,-0.037245866863014586,-0.11435465053557209,-0.1327484229736906,0.0,-0.0026152730044138703,0.19931968158402505,-0.023949556812377502,0.10810824473236222,0.005022494647239944,-0.13238255648371855,0.09626792169820177,-0.04030779913854734,0.051416974594015806,0.03461609583439036,-0.02611464968152866,0.035341782462152437,-0.06373391387189865,0.12777032854906528,0.055949287442586274,0.07001783997125081,0.14480000658434602,0.15972968296917395,0.06808572282508871,0.11924364954770286
Достижение,-0.1984383913855441,-0.17886189136482594,-0.13664898864238034,-0.12176835956401054,-0.07961456060600226,-0.059888281614046884,-0.2953868132023948,-0.4063698298294525,-0.13846600491223107,-0.31668181785188015,-0.11494144725858221,-0.15257934469526338,-0.006114319743165096,-0.11016437620361064,-0.025997224381194926,0.13579240264885145,0.06430354172674319,-0.09892595593328346,-0.16225418420143867,-0.05713099273507574,-0.11720204608036015,0.024850116160726965,0.0027624341598150104,0.18203591688629747,0.24857868215450332,0.25642822245465663,0.16938666353760318,0.13578222231027287,0.3204984132316339,0.22605249097725388,0.023502159164969234,-0.03337169033363765,0.13502170542891992,0.26100747121996715,0.3335266307468881,1.0,0.47810032042664435,0.17779503269466895,-0.04755054197359929,-0.09030176805255881,0.0,-0.10645051321265629,0.14246578651007213,-0.10832915272208316,0.13989038751800795,-0.09818792102650467,0.050429391439044215,0.05367927494653646,-0.24401830491694443,0.07583577940034057,0.031183195831368443,-0.058997636796056595,0.0694288149656095,-0.13010737459410177,0.2663345562644218,-0.011083878326889389,-0.06991577890784839,0.03601514819485047,0.06224617888847187,-0.022755382475683004,0.12700635234403387,-0.06747048811576246,0.0032096260994135405,-0.06251156015916666,0.09243887672745467,-0.02438943786651943,0.1052797846433731,0.09881284215004968,0.05811023640324506,0.0984070932994143,0.06661201256125525
Власть-Богатство,-0.2623299457805211,-0.2558585265089916,-0.27353514793202677,-0.14150929193636705,-0.17680235703374078,0.01968187420093012,-0.27318041203282534,-0.3163009967124613,-0.1135676663539759,-0.4019133785859064,-0.3294269939759236,-0.3564092475579497,-0.2777610041934109,-0.31733640951020453,-0.22946336914195184,0.26673837538970246,0.2541369006378353,-0.1789267106327776,-0.16557616272409995,-0.3157937769677053,-0.13005104967431302,-0.04157090137435006,0.12997070811114536,0.297998870300811,0.026384965209841592,-0.10787331815614842,0.0016441439261882234,-0.04516063380962757,-0.049537881162646326,0.19611663618486677,0.19682547796358274,-0.028262088979071162,0.01482292542832643,0.09891128748392952,0.17216594297297128,0.47810032042664435,1.0,0.07494435344343774,-0.19850257877798325,0.1106781061969101,-0.00520872615030203,-0.12124747397860866,0.15269027820923012,-0.13506560542488336,-0.13996634214158582,-0.22385634959995407,-0.16523949408292316,-0.259210186683444,-0.23647616722371215,-0.1573369390717993,0.039092764726698995,-0.038072206291596196,-0.11403460488283584,0.027300066096573372,0.28627512276673167,-0.03936997910993307,-0.022806837529587624,0.10077833095731596,-0.0038414826927954905,-0.07232318657507297,0.13710880754217591,0.064193420711251,0.131921279968044,0.04392025830019064,-0.09633081003432938,0.08663137856524604,0.0023316675632707395,-0.05578894983941332,-0.0050866015929860375,-0.04246038878042234,-0.025631154701094474
Благожелательность,-0.022431311507546778,-0.09234158636149094,-0.05293659987556955,-0.03962446054742398,-0.03022513153827242,-0.0984103426964421,-0.11892318345643882,-0.1673813830519307,0.024863094664897722,0.0425750439874628,0.047567307793521446,0.06867100308031569,0.07805556599145895,-0.01755841254017152,0.13535548913015302,0.07978389524978546,0.0,-0.1780494911450101,-0.07488041682997064,-0.08245968706712753,0.011557134326331993,-0.023959820127092576,0.004494597930544751,0.02530182468898387,0.15476880392239062,0.1490719375060687,0.12213761191738173,0.07230222123405033,0.2557753909809055,0.13789353705467824,0.010090850671634349,0.24081796082961762,0.31935843971623257,0.16687780903106297,0.2141115457423689,0.17779503269466895,0.07494435344343774,1.0,0.343852245578359,-0.1712892365938951,-0.16061252841944684,0.20633333512788854,-0.1257208933618646,0.20073616094068303,-0.10756140379253207,-0.0020286466767676023,0.07228281752736007,0.15242810624652325,0.1981388201062335,0.08275422776293759,0.08494944233672463,-0.04454786338493844,-0.0006823753064526865,0.11512592208611727,0.028653118870399102,-0.001379868311652204,-0.0850509470069265,0.08676111736409063,-0.21676901983167443,0.013781637176578718,-0.0028178798147053875,-0.03359848810205234,0.14600538623801387,0.00808158687660548,0.06047502335627509,0.185974660839091,-0.08227838903658902,0.25816385329237257,0.15440368720358133,0.03526403166768717,0.16010927974823766
Универсализм,-0.09037678614800254,0.06380841324455683,-0.0042941042619628585,0.11403649751974411,0.10512031205763805,-0.11919639061429291,0.14031702420750722,0.1498891536026581,0.092564326205785,0.1084045697245986,0.05957073113597986,0.12979895097334998,0.19119254925511833,0.10493230174081238,0.22552540122880063,0.11662326374798505,0.00701549328617492,-0.04095391639553364,0.012463563761350655,0.14418412451967236,0.17351007756592646,-0.016331383361600334,0.21835022570350215,-0.1460847336805592,0.09195951966532054,0.059478868928860805,0.2771549746190069,0.14018079405479933,0.22606514367975877,0.10109078849723496,-0.09477927911685216,0.3195053306584939,0.2606609746409834,0.23717607873978058,0.06441566264008308,-0.04755054197359929,-0.19850257877798325,0.343852245578359,1.0,0.040991785316416514,-0.17362375659986823,0.1652465410450338,-0.1246448031542809,0.08009260499071151,0.03760990636723127,-0.0020112827624241573,0.12202269587260087,0.12108646649750877,0.19594681101985129,0.1871825728916722,-0.04561596899828245,0.21979783932364497,0.07901936136920838,0.04675177790002613,-0.18006457203551507,-0.025299981828872765,-0.13247108467807175,-0.14064872454968833,-0.0291037079155762,0.3005648696447262,-0.10197241407496711,-0.2647850932063396,-0.019433894373559735,0.10658306742726388,-0.08049464793227039,-0.024905517780200753,-0.046988163232711294,-0.01992457348435559,0.06297680945628793,-0.09193552983080962,0.1350114130798054
Неув.в прич.,-0.09521952927394017,0.02883139755132789,-0.08474436412155867,0.16753434243429932,0.034153157469638366,0.019979609737050083,0.24764128800165752,0.23034570405190882,0.17014991962414733,0.09607223900765714,-0.07785431230292342,0.008329534171136238,-0.1471813496302159,-0.2681701699980764,-0.009244688830569692,0.3291069037460353,0.28452966343411545,0.04313907429426251,0.2544448663351795,-0.18630753865474106,0.07938550379963721,-0.2786622849403382,0.13191283817230917,0.3076304166973449,0.020204641038250887,-0.09791280818678891,-0.3111576026346529,-0.15250394313831594,-0.07243079834030912,0.08231780180676214,0.09252875971029977,-0.0621608451434657,0.01714789726560903,-0.031623515567977434,0.025357307514983864,-0.09030176805255881,0.1106781061969101,-0.1712892365938951,0.040991785316416514,1.0,0.15419131158280008,-0.16411286275375966,0.12855445341043187,-0.13872564555304445,-0.10075023776767167,-0.1368133661644241,-0.09286648618342112,-0.3290051572899621,-0.09279598691001342,-0.04548722185811776,0.01266290045002593,0.14277034188146362,0.04540672181772161,-0.10336855033855454,0.010334093280439854,-0.04208389526615025,-0.052402528705115685,-0.055570209423994016,0.000871031232546751,-0.00827901212843735,-0.029298092003992218,-0.03234542425702098,-0.10170179551706086,0.059129384067473964,-0.04047265467919556,-0.014030787158307644,0.20304864041111054,-0.06950400316048609,0.16979860281250295,-0.28464031008571217,-0.17492714467879744
Новизна,0.1504173652609024,-0.023979442147983605,-0.002749335774366874,-0.05973775432527493,0.027408929597750726,-0.14724771501983458,-0.06550770292881042,0.013086514155097137,-0.06812262759238519,-0.14326694397712958,-0.11346844379457707,0.027283479730282074,0.07043582787135098,-0.09334519777320575,0.010740087050067267,0.02824436439391727,0.11357654095351799,0.12206366569211696,0.019255845160555774,0.22412578314659515,0.05816570815882032,0.05228151644881519,-0.12410864104650138,0.01133720716916256,0.11244983415738724,-0.03461985258030932,-0.12080687681476845,-0.08210260219916699,0.11012832040158169,-0.020341895688398365,0.022250513070379545,-0.2154165418871696,-0.13073615048750598,0.08679555198123645,-0.1823113076161375,0.0,-0.00520872615030203,-0.16061252841944684,-0.17362375659986823,0.15419131158280008,1.0,-0.7829871748606819,0.5915535712705632,-0.36129057702366707,0.13899372745023927,0.1274863021627423,0.20601092795664264,-0.05048244489110602,0.012863268222963317,0.1774086286936302,-0.1952767470326809,-0.12834633421464967,0.0006483562959265387,0.0905255260614456,0.20053280001054827,-0.014421842772506414,0.0737221634832273,0.29297322378093105,0.049251844251520495,-0.21016784885266826,-0.036144869800612454,0.17424896977543083,-0.1763124480982691,0.06718852840371341,0.08453901665976551,-0.14064125478257253,-0.05206130912735604,0.08978875988109401,0.11258982015453382,0.08637717401261247,-0.05063210301267583
Сложность,-0.08435190623581527,0.034753064633973534,0.008275652146246565,0.030494760324672285,-0.13887901995481255,0.023620073616174284,0.03521103477538609,0.08440956120921496,0.11682680792349691,0.1747151629159,0.17938354358389585,0.08495666594446442,-0.08090714920628271,0.16168829714660188,0.013470105712356404,-0.08208546896238408,-0.18349043114012942,-0.06486521636306496,0.06004984503121654,-0.17044816053612952,-0.027865901675993638,0.0729625680367476,0.08587904526388287,-0.05403222876038819,-0.1530115953882817,0.06599818690296942,0.1272472264580618,0.10847261164937,-0.1269141992821918,0.0013915960611446906,-0.08016736882665956,0.12824220805989858,0.19433235330155246,-0.08386103978372339,0.159410488462821,-0.10645051321265629,-0.12124747397860866,0.20633333512788854,0.1652465410450338,-0.16411286275375966,-0.7829871748606819,1.0,-0.679614053851401,0.622099371800671,-0.13900084367995189,-0.07558530770003674,-0.15817557430473336,0.03482300714810595,0.08604254668798703,-0.10888496595994318,0.11440357459553323,0.1418033869886509,0.07769492073238783,-0.08226560444866474,-0.18301437640446794,-0.0674268622313348,-0.0198207650343648,-0.1808918887456939,-0.035769877159504464,0.1588785141907745,-0.060826376615880716,-0.06774336242468028,0.10577733409273775,-0.03195019284069948,-0.08837911941274929,0.09939278435203727,0.025260179434072202,-0.01083045629278041,-0.011203357402393218,-0.037566998536442506,0.06754979275856576
Нерешенность,0.07992839556948078,0.014877060330404333,0.041256921062433026,-0.032916763082794454,0.0688692172920259,0.03962721613384335,-0.04898760026032973,-0.06850398150113868,-0.09610538203459065,-0.13021805443348677,-0.1692075237573893,-0.011819656017740978,0.08137058420156038,-0.1653090651762449,0.00702764231061352,0.10196605994912251,0.20960024966784252,0.04259778169308265,0.06538286352965571,0.02839668204897122,0.008229190770698613,-0.10449526596964696,-0.06820306785854305,0.13402504510069344,0.12794210495376518,0.01631021020084969,-0.09131575046060036,-0.07260922219870278,0.18974716023178795,0.028557000441213388,0.16571183289073438,-0.21400121604829658,-0.1855388431620438,0.021154860793936338,-0.12904511926314344,0.14246578651007213,0.15269027820923012,-0.1257208933618646,-0.1246448031542809,0.12855445341043187,0.5915535712705632,-0.679614053851401,1.0,-0.31968191072807894,0.11009593504502983,0.022750656918903638,0.1528755421988271,0.0018875748346550481,0.05935486929274623,0.1442419468983138,0.03326977778247421,-0.02398937565400315,-0.09113119165043534,-0.11367895311975044,0.28211797387104276,-0.0062823187940527474,-0.015096424997326307,0.22089103381607947,-0.07723678936110896,-0.027189751555986866,-0.03920080449947611,0.027619316088466843,-0.10187571996070964,0.15944139040785305,-0.06329495818069893,-0.221182108812582,-0.015437614445007986,0.014896721949531266,0.05747614038588986,0.003012184835115666,0.034236697428546924
Общий ,-0.003890858233596594,-0.00488838281807688,0.04707964751299342,0.0012818919509295604,-0.22685285133135918,-0.05758845623776015,-0.07154046060565035,0.04573338198815153,0.14478239167035772,0.08789973993954447,0.05481549987966555,0.12830808188273113,-0.09981878670887755,0.04203441680363583,0.030652222577437667,-0.023825454134966784,-0.039439265782366444,0.011059360715889992,0.14959122100641947,-0.1548210232098818,-0.04166148840521072,0.11510602721486296,0.00814267183686503,0.0011555858636889203,-0.06594492630745774,0.038110540435308426,0.031882718274270166,0.028692359356316942,-0.14624867892855942,0.07520864620371102,-0.04020481737023304,-0.22191319681775262,0.12437371519055244,-0.03370266933310686,0.0,-0.10832915272208316,-0.13506560542488336,0.20073616094068303,0.08009260499071151,-0.13872564555304445,-0.36129057702366707,0.622099371800671,-0.31968191072807894,1.0,-0.10122262059826034,-0.04075548558131267,-0.052330121520587594,0.037489414145311026,0.22959433443116908,0.028855877268475143,-0.02723143064469539,0.09000905462069053,0.019726598954964075,-0.12465929971638504,-0.05387480237611791,-0.14958836730257116,0.06829761937945245,-0.032616871027598575,0.071520015286667,0.06474154967227966,-0.08400697387113867,0.0657643862899566,-0.027723016869181934,0.12654869458997148,-0.13898967887125685,0.0073146802996829855,-0.0633001699325701,0.04561018771711418,0.1513710347953318,-0.053340635722408616,0.10710031969567504
Политика,0.34671383264758265,0.11676963837932898,0.2119618140452544,0.1805396293133209,0.2209558061095782,0.02480732662472658,0.02065647556352616,-0.02332401694442563,-0.016692017671515548,0.034041633360750126,0.20497939749300378,0.037018573121067606,0.21584434206018888,0.038329083138594976,0.25080920033468934,-0.08505684256362236,-0.006004184705232767,0.12061504871204586,-0.04345244017418735,0.17353559383812692,0.1533832505308158,-0.11312047715662162,-0.05932516050940057,-0.2647535211652274,0.0477991854026467,0.05398991406713731,-0.060133804858309776,0.07341019231359046,0.1509854273035465,-0.04614303353074369,0.0,-0.01561994534001293,-0.14637824618234685,-0.16042465189825375,-0.16371913637246646,0.13989038751800795,-0.13996634214158582,-0.10756140379253207,0.03760990636723127,-0.10075023776767167,0.13899372745023927,-0.13900084367995189,0.11009593504502983,-0.10122262059826034,1.0,0.4476831828754918,0.45789715966691774,0.0726717629006626,0.013259270052818878,0.5814146552301265,-0.11022732088311467,0.07386027659452576,0.051236621865690196,-0.04683848519548668,0.019990144009081806,0.0259020916495732,-0.040013215435294895,-0.008347905368763193,0.20724419977714817,-0.05174018798960321,-0.09823471122168488,-0.05631173478382407,-0.21408930522862776,0.07223946910080034,0.1621717484877474,-0.19337950788114788,0.057386809507896534,-0.03766993989861559,0.01562736876489493,0.15525396577210696,0.2901408472359343
Личный опыт,0.3869201125973975,0.09317248896255688,0.19600223323454705,0.2942563488034728,0.23753643054485638,0.13755527437388118,0.06118233976520394,-0.07958794032165847,-0.041136145970868905,-0.009338726137014596,0.13047699371521354,0.07438209394873659,0.12063233703399123,0.10450111714552751,0.29347619273124026,0.013327221397594001,0.0365855791432009,-0.08798242108126211,-0.03481583636509733,0.03665696806914087,-0.04674108067636391,-0.07370873496483638,-0.24388442473524433,-0.1197035101390873,-0.016134237078732225,0.07807774567013093,-0.16360724134846188,-0.03980098380923839,0.06570073494566694,-0.04826674446422278,-0.07893690785852063,-0.023775773349693458,-0.05840512076577927,-0.16012758131519986,-0.1401386910364761,-0.09818792102650467,-0.22385634959995407,-0.0020286466767676023,-0.0020112827624241573,-0.1368133661644241,0.1274863021627423,-0.07558530770003674,0.022750656918903638,-0.04075548558131267,0.4476831828754918,1.0,0.49210646069674513,0.21518663797153562,0.24386584315221535,0.585861580277489,-0.1748629542242352,0.026579393276456535,0.006310636783456821,0.04059781526119366,-0.13572417850765925,0.07529038797978764,0.09107477682917466,0.0774694508496814,0.1725776100243209,-0.10259981431433458,0.011726944291283467,0.06861739794960499,-0.117067242727068,-0.03051837197173798,0.17163977466029753,-0.035100037262219344,-0.018278629774863078,-0.008454576165512484,0.005658965437410541,0.1434891775487444,0.12329599912807235
Воспитание,0.33490058471680595,0.14304023874668045,0.1010843546144701,0.1749319421800134,0.1484854943454938,0.14733455118555397,0.19730907143287088,0.09626033614832846,0.11554132228980471,0.17132058726409222,0.18568208664349134,0.25988856295048474,0.10431512259054587,0.17407087719211956,0.3062058957051976,-0.08033216796813296,-0.010334709807392881,0.136357834032845,-0.041147632328455294,0.14306078382009077,-0.05524166595158318,-0.09093069969397254,-0.18009108277101926,-0.10051949668387906,0.006014436184213227,0.10222322163340958,-0.03131508240727761,-0.04231057646592625,0.19349533166552774,-0.02166102255424815,-0.078978031815715,0.04439040547815892,-0.13990157722531885,-0.06679145500626861,-0.12900664583115642,0.050429391439044215,-0.16523949408292316,0.07228281752736007,0.12202269587260087,-0.09286648618342112,0.20601092795664264,-0.15817557430473336,0.1528755421988271,-0.052330121520587594,0.45789715966691774,0.49210646069674513,1.0,0.26002123026488005,0.185549345947405,0.6862338442790985,0.07091224252014519,0.20054252673582332,-0.14631054807932517,0.002700710947705135,-0.05360810889228174,-0.09054413829989902,0.017927180872802734,0.012218941859178807,0.1384939659749334,0.05604254363865283,-0.19401847593754848,-0.05045886184095273,0.029912292799135546,0.12759498667191752,-0.04689688558065517,-0.05612314863323058,-0.05139382272534627,-0.06657093466918353,0.073569489875183,0.13568936493586428,0.06282998183587811
Спорт,0.19906081151421157,-0.0025207592056734566,0.08670443732535402,-0.017351893811573493,0.1564531066566059,0.056335530348636365,0.23506807564647086,-0.07207561355715267,0.0882194575690982,-0.039224996476219874,0.15696838185308903,0.2056120376897017,0.16774642815677493,0.15465835338227082,0.186287636181403,-0.027643298186559563,-0.0236763512471557,-0.13558657862302173,-0.07090194497044336,0.07203203616890796,0.1130351939725359,0.09757757491882578,-0.0238436192580968,-0.17608641784387558,0.12970620763253032,0.13429005963860519,0.13658465113865703,0.013509020886450842,0.11669488870942496,-0.024494104662719823,-0.09233778618124304,0.13134070094120587,0.04718499891234332,0.017813707532194755,-0.037245866863014586,0.05367927494653646,-0.259210186683444,0.15242810624652325,0.12108646649750877,-0.3290051572899621,-0.05048244489110602,0.03482300714810595,0.0018875748346550481,0.037489414145311026,0.0726717629006626,0.21518663797153562,0.26002123026488005,1.0,0.20508493237011818,0.3999721011333575,0.02028328064709653,-0.07735739713670269,-0.026325532870431143,-0.29018839273694036,-0.06708991401824918,0.11203962158410002,0.1265090281062209,-0.1036814026756058,-0.08794033788910342,0.04574966824613848,-0.06573266297757333,0.04144840720773207,0.10131130388900132,-0.09546801653539352,0.14343992219499685,0.10964756205333938,0.09216700614635853,0.03806444761412027,0.03873479192284224,0.03544063553807966,0.11868301328697667
СМИ,0.17177572226169519,0.1065752984354827,0.009622675210284058,0.08069836987800297,0.11831521276362397,0.2566449202226584,0.08516001380745353,0.06356306875332896,0.03140404818088679,0.015662624100393586,0.1239571234730674,0.2427288886349233,-0.016030222894859187,0.1267822835427123,0.1758689254448515,0.09057675478049333,0.061600835771399576,0.0682652352574432,0.03434826434045084,0.026171800579751024,-0.11318732398473144,0.03564648848782854,-0.10461264762540347,-0.10345201541860834,-0.03799674761482491,0.1557893366113919,0.05012733477791222,0.04640581863431178,0.05160298441674114,0.07212126653159422,-0.030847302211208006,-0.04595552893592951,-0.07505223453912381,-0.05373057979790828,-0.11435465053557209,-0.24401830491694443,-0.23647616722371215,0.1981388201062335,0.19594681101985129,-0.09279598691001342,0.012863268222963317,0.08604254668798703,0.05935486929274623,0.22959433443116908,0.013259270052818878,0.24386584315221535,0.185549345947405,0.20508493237011818,1.0,0.2283664262971197,-0.05709342100347449,0.03355916858415526,-0.11998593997144114,0.0026518762629035406,-0.1267240552346523,0.02274657291478464,0.007515758463007149,0.14487704632747558,-0.00776815199088546,-0.005679618342470648,-0.023870967741935485,0.029487785340406598,0.0724554990058201,0.02713775413202966,-0.002546376458532526,-0.025026263841038017,0.0027845459396470553,-0.009812979221977488,0.07816152804116397,0.06526275369841832,0.20252841205070332
Общий,0.38525038441374804,0.10818816518669715,0.16337227853662686,0.21018339221756313,0.1710141150638099,0.08548675269437216,0.19555823944222808,0.0731345119396884,0.113880290944515,0.05474773881538166,0.22380810798915143,0.17703318998103823,0.11065034946024009,0.11820296723398835,0.36031839797012616,0.04002959879568481,0.10819366304322607,-0.0707422817346965,-0.05669605992145978,0.06692040952006852,0.020758853552351915,-0.09037661106474483,-0.07064022999521807,-0.08561409364530825,0.1459472558939758,0.14571809227743565,-0.09035357373891216,-0.0666659864743763,0.17824868425467294,0.005494388002156842,-0.027044592730093225,0.020386108168250556,-0.059463839376479165,-0.04366226195597676,-0.1327484229736906,0.07583577940034057,-0.1573369390717993,0.08275422776293759,0.1871825728916722,-0.04548722185811776,0.1774086286936302,-0.10888496595994318,0.1442419468983138,0.028855877268475143,0.5814146552301265,0.585861580277489,0.6862338442790985,0.3999721011333575,0.2283664262971197,1.0,-0.11797734081028692,0.1516102000020188,0.03486626527871063,-0.1424469865617662,-0.10183501544346311,-0.05744849896214261,-0.043061832300676235,0.05315096436794261,0.2532655302830431,0.04955332227470769,-0.14864684840800813,-0.06623184688968727,-0.20008223867343172,0.13382062768105601,0.0907662193908024,-0.00430950421036343,0.012880549550924197,-0.03887408708372409,0.131779885291508,0.12935739171595942,0.1768886937209957
