,Physical Aggression,Anger,Hostility,Всесилие,Неуязвимость,Уникальность,ГЧС,ПФ,ВСУ,ППВВ,ООО,ММО,ОЭ,СЧЗ,ДЗП,ОШКМ,ШЭС,ШЭМ,ШПС,ШКМ,ШНО,ШЛСМ,ШВ,ШСЖ,ШЛ,Директивный стиль,Аналитический стиль,Концептуальный стиль,Поведенческий стиль,Безопасность,Конформизм,Традиция,Самостьятельность,Риск-новизна,Гедонизм,Достижение,Власть-Богатство,Благожелательность,Универсализм,Неув.в прич.,Новизна,Сложность,Нерешенность,Общий ,Политика,Личный опыт,Воспитание,Спорт,СМИ,Общий,E',E,e,I',I,i,M',M,m,E||,I||,i||,OD,ED,NP,сложные,GCR,F1 (ОПС),F2 (ОПС),F1 (ША),F2 (ША)
Конформизм,0.04645077676535884,0.02897779159620251,-0.03980949753616811,-0.03477565675240773,0.07237306867511163,0.15780674321092072,0.03217863888848292,0.030803632455681303,0.010390031880613193,-0.07879607998479125,-0.034239628403443405,0.14519293907929134,0.1002862112874546,-0.1516874865525814,0.045392996800527864,0.09776087227169628,0.2455868247585949,0.03768022438146097,0.20949411266890997,-0.04006244199203314,-0.10949938321599441,-0.2095863638161713,-0.040962431566215686,0.1692063228431542,0.01839153169440818,-0.21541382937248515,-0.05378023917002714,-0.14274492854244264,0.06847932651835359,0.21032993529366867,1.0,0.0989379617711836,-0.3255083088844868,-0.4225808206574171,-0.035970524737475286,0.02500027250500467,0.20542088642605832,0.011643151747138949,-0.099906511411913,0.09867522606171447,0.02130102692060094,-0.08494419785609288,0.17498729971067792,-0.04129707203844782,-4.240340049268532e-05,-0.08315582077760339,-0.08417822124115407,-0.10124896075483422,-0.03252495725740479,-0.027889337894922372,0.1709593575597629,0.29737179260732916,-0.19113572920034014,-0.22982987128207344,0.08790257648953301,-0.142779292871491,-0.0308433276804535,-0.053043439598061445,-0.18655306834684804,0.2116634223904302,-0.029958757853723088,-0.1337644612893978,0.064954311687091,0.3484019158541428,-0.28379331706230804,0.0327515657085384,-0.10127964537897698,-0.40202571075387605,-0.22605555513309225,0.002968163630962376,-0.01531685089720967
Традиция,-0.068240055576562,0.13503723390849087,0.07195585758915746,-0.0034491493475485822,0.03949247385768143,-0.007924361695066152,0.13295353038331897,0.04454877137699184,0.046218050209373564,0.14577888228685448,0.1496094374524139,0.05516775418658748,0.1484885345876858,0.1395705020690106,0.09496962313440008,0.05468924097798935,-0.01876172974778475,-0.10458979047724862,-0.0037083954156521457,0.25625206285052,0.026137590468579164,0.14895456963185233,0.08529635223195425,-0.13538885294470906,-0.11059753301893906,-0.0736049975796006,0.08251693090700553,0.04605711969699706,-0.034128253633863515,0.02669538466721147,0.0989379617711836,1.0,0.15254930769163488,0.10484831784707403,0.14309658958833105,-0.035341408932822276,-0.029278624317841315,0.2525844041140041,0.3333335356335611,-0.0664852220860405,-0.228544776760459,0.13798715596267638,-0.22814833502215787,-0.22971851492121081,-0.01670105740144682,-0.024917343356807314,0.04805643665424381,0.1441604167260912,-0.04736524961537146,0.021329348286179745,0.0,0.1251030001785228,-0.059653333791000754,0.10788474617525999,-0.010652567188623981,-0.02959343143155983,-0.17063863344818536,-0.08314035593047636,-0.015423063291620574,0.12789168190130604,0.048674111616504256,-0.19284354131958248,0.08274770883699169,0.06814059732938982,0.004852470527280457,0.07402056112486279,0.0016754143629887116,0.017094153208707875,-0.060556752204078655,0.12431596160917929,0.16971817231636746
Самостьятельность,-0.16957830614670744,0.022976027824510394,-0.049307581614378315,-0.11009110065040029,-0.22468328130885618,-0.2991193964280172,-0.03577385992606339,0.04314855104872504,-0.0495786059091129,0.14402604851221013,-0.05209161301438609,0.03923053882465759,0.08525848321143956,0.03148496537461142,0.1047721768280307,0.010849608010743729,-0.11795716284299308,-0.15356914554035256,0.02743434242037853,0.05141505775962415,0.17940243355251442,0.10787826905989639,0.10273612930652026,-0.14157557678259267,0.07324181093063957,-0.05855475436983604,0.06295286401718621,0.3591913218416251,0.05451862406991632,-0.04701271292323956,-0.3255083088844868,0.15254930769163488,1.0,0.3760839782241464,0.36152634579142184,0.14735897313487414,0.014953712460539254,0.3358946884236855,0.27739358104493045,0.019572229142943057,-0.14344770814314742,0.21031535894179224,-0.20121945482079767,0.1314938028751227,-0.15747860301046632,-0.0649120597102149,-0.15048840602369257,0.05247065577702152,-0.0822650131423789,-0.06291074968348757,0.007824164766101921,-0.23694240220738116,0.11648644990009722,0.15259311543705778,0.17738504831363416,0.12082405075451526,-0.12256162418192669,0.09593437224398672,-0.03492288175794957,-0.05013608815615644,0.24820844616133755,-0.04259259012207558,0.06784780700822184,-0.22056568415364894,0.17843078634138304,0.10799193254864378,-0.058632814163248885,0.34384729578029966,0.17965054342084227,-0.08637605088625272,-0.07778334633932454
Риск-новизна,-0.2515849630447876,-0.07593321870373339,-0.046547482496547214,-0.10022313582716018,-0.255343671907567,-0.30737688851173073,-0.1757090634654373,-0.15857946262231193,-0.07280870587974933,0.015055022245123935,-0.0920797943963677,-0.1809410820749183,-0.16724143401296115,0.0011396436152975272,-0.07429032486651983,0.04487415941020144,-0.16081865752645347,-0.23786583462716002,-0.1548367198367089,0.07015857452345407,-0.08712921761683148,0.2883420558359576,0.10586623769951321,-0.008334615883491112,-0.04818064995649021,0.15086471644955227,0.11665775451531793,0.21306806263265007,0.04893315788973395,-0.14464036179439796,-0.4225808206574171,0.10484831784707403,0.3760839782241464,1.0,0.3736007743944915,0.28251023788128476,0.10617388239893523,0.1780621504242213,0.2539798873199379,-0.03565687692149927,0.09620439714501076,-0.0909172423631229,0.02396246930415661,-0.03557054493349939,-0.1741095153261367,-0.17326877501058757,-0.07207315951823602,0.01946905991805084,-0.057627907480189706,-0.04649524965656342,-0.27986204645314094,-0.1427372202400943,0.1453129302854957,0.17146390976170967,0.21657502852527713,0.04935926962147084,-0.0404230763237299,0.015874692955082655,-0.07567470236505555,-0.1544777447614021,0.20600439550370545,0.002538813064721553,-0.13328127665381098,-0.01973810068165908,0.15501869799132117,0.11385535217565267,-0.06261465780256573,0.4098308507225338,0.3095278579774087,0.011841366336770059,0.014412542014933928
Гедонизм,-0.07746256184086257,-0.01749956816049617,-0.19984406149393857,-0.14012770309739006,-0.16361076146152956,-0.2439416172494202,-0.15997614473874014,-0.09796651955622743,-0.16878037641408486,-0.10253355400850934,-0.13548857500599065,-0.06307010963068696,-0.04297550507434063,0.0005074329859038697,-0.014842526132795242,0.08607631305192595,-0.044910761378145474,-0.332030131950057,0.023727989664081888,-0.12915551261857594,-0.09919327699730444,0.11514824432939323,0.06374403834142969,0.06301919186126648,0.11061477978560345,0.11974055906095502,0.02251556113260131,0.24431602878242312,0.2035842789830979,0.026856497276624113,-0.035970524737475286,0.14309658958833105,0.36152634579142184,0.3736007743944915,1.0,0.3553615659935303,0.18314956776453392,0.22633564629190536,0.0683991538782734,0.026939902797488636,-0.19653032890329383,0.17000887935300088,-0.13708449316455174,0.00012579089053405245,-0.17603111851012132,-0.14837599532860918,-0.13742649178877625,-0.04080924250022246,-0.12408630221507287,-0.14142439425744363,0.0005573350644208236,-0.0031411846671968603,0.21994788146260363,-0.026094056593417382,0.1171004556834469,0.005011441496745509,-0.1391226098395757,0.10142045961956762,-0.0420038905614147,0.05620892658329583,0.036973968925316764,-0.02944167215893042,0.038221033816248744,-0.06924717642344913,0.13864293551603898,0.05924300022771927,0.07720403909441052,0.15459516978766216,0.17065687666278404,0.07581626333247882,0.12488014794462345
Достижение,-0.21321399062530666,-0.1945352830477851,-0.14820791785927878,-0.12749688171946805,-0.08612254512213535,-0.06450582991463956,-0.31736148806313785,-0.4414791936903441,-0.15071310141474195,-0.34148747938860907,-0.12432794088795741,-0.16694126329431075,-0.005826051827232625,-0.11760559401450073,-0.02813328684628193,0.14555114190532534,0.06871952546342756,-0.10765319506397207,-0.169556346865349,-0.0611676167313106,-0.12277178544068579,0.02673072600477033,0.0024966413064761786,0.19806477865609495,0.26362357273194076,0.2701727655504804,0.17937075594563162,0.144037570962805,0.3376765934684637,0.2442607115718104,0.02500027250500467,-0.035341408932822276,0.14735897313487414,0.28251023788128476,0.3553615659935303,1.0,0.5043518476467121,0.18820727576387508,-0.05225537380797661,-0.09801880242744763,0.00019289330292323982,-0.11263033688460515,0.1549321520848725,-0.11428686909716042,0.154332603893351,-0.10521618720322717,0.05532320748945947,0.060451645133311464,-0.2601429226242057,0.08180829533787268,0.03198828824597804,-0.06747428764240963,0.07790260189343357,-0.1388459953511273,0.2899204075292984,-0.010487707025522826,-0.07400362809931266,0.039180178397204946,0.06588833694300572,-0.02687799086332701,0.1407176001962616,-0.07345172470612085,0.002290114876215927,-0.0689917425121429,0.10000699931430407,-0.026625281725052484,0.11702625213769186,0.10543207807640154,0.06189806117386627,0.10780351999441497,0.07009144933386433
Власть-Богатство,-0.28316222979550854,-0.27758975659771795,-0.2921274103663498,-0.14619975477306857,-0.19367319441817685,0.021471748342665443,-0.2945393493323981,-0.33993966343761994,-0.12365200204917959,-0.43114790031051053,-0.34715176330294906,-0.3804876579001428,-0.29653673035191824,-0.3386530960204268,-0.24724782747813662,0.28168945875442275,0.26814410398925737,-0.1930388860743299,-0.17185766719325982,-0.33019603555867655,-0.13519902077960969,-0.04352058040089955,0.13567003619576914,0.3202802848106474,0.027810192542548157,-0.11153926507316257,0.0019039785356542256,-0.047130724466553274,-0.05135984133868619,0.2106738597389457,0.20542088642605832,-0.029278624317841315,0.014953712460539254,0.10617388239893523,0.18314956776453392,0.5043518476467121,1.0,0.07920094227224092,-0.2104426805006454,0.11879500360862659,-0.007042190681346934,-0.12975644374703535,0.1641365319919655,-0.14037358731466457,-0.1530592644957233,-0.23489819230076678,-0.1782776624709104,-0.28384222313827756,-0.250101330815483,-0.168784432776199,0.0418387327799387,-0.040978948075817326,-0.12267065868703703,0.02980799880327806,0.3080471934795497,-0.04053288504913258,-0.024079705986220532,0.1085484013250053,-0.004470857619663867,-0.07798650257235198,0.1479318039845849,0.06815574646932626,0.13952357743320987,0.048946438205455724,-0.10237678171639553,0.09027347921234849,0.0026587336694839582,-0.05910806432458568,-0.005468119624323669,-0.04535337500272484,-0.02657444264231576
Благожелательность,-0.0259868034878907,-0.09874839346211722,-0.05659442435758033,-0.04088900942203876,-0.034385556083912035,-0.10578419586375613,-0.1256102529540291,-0.18080238754589512,0.025650840703423064,0.04584675998310056,0.051331964746085035,0.07334607227884579,0.0852849470041349,-0.018360272423188717,0.1449508760224377,0.08465813080869214,0.0,-0.19571441588758048,-0.07764349021306327,-0.08784299488353826,0.011375736084341522,-0.025211782887313985,0.0019004626565692262,0.026908949802291575,0.16312625252613386,0.15551782401035852,0.1277402675298082,0.07540073673059697,0.267179877624195,0.14672357469585537,0.011643151747138949,0.2525844041140041,0.3358946884236855,0.1780621504242213,0.22633564629190536,0.18820727576387508,0.07920094227224092,1.0,0.35631604957600793,-0.181977429210143,-0.17231439705155321,0.22119223548866673,-0.13513753387257532,0.20950803545226582,-0.11667937034158779,-0.002292056466266814,0.07449698856266984,0.168038485932461,0.21240521906666232,0.08512222966286814,0.09016187706791087,-0.04739916756763548,-0.0015254147405139712,0.1193351340356174,0.030966090234595317,-0.0020467276538917133,-0.08901731107450794,0.09158339041617995,-0.22457996809268152,0.011151306086886423,-0.0018599354102145432,-0.03493010401550111,0.1560082884730597,0.009412890941666191,0.06444797436159223,0.1953979996913705,-0.08945876136895199,0.27525640344152824,0.16512491252461245,0.03949558516342361,0.16599369813749457
Универсализм,-0.09877280482200156,0.06891282216049552,-0.00475055832702427,0.11809290620784486,0.11411237968955797,-0.1273479301043927,0.15069310437476405,0.16222215479584992,0.0976497364859861,0.11704690818699366,0.06653911967961722,0.13837042387786286,0.2070643699715443,0.11424411811302274,0.24539669165208916,0.12549897289885353,0.009499150609796675,-0.046490384274206036,0.013187886338416648,0.15118202504966238,0.1789155374437645,-0.018370641202223946,0.2285115797071885,-0.153873489009235,0.09782358485540778,0.06150283933766953,0.28767813993474073,0.1457091385009569,0.23464625951228765,0.10866637550830899,-0.099906511411913,0.3333335356335611,0.27739358104493045,0.2539798873199379,0.0683991538782734,-0.05225537380797661,-0.2104426805006454,0.35631604957600793,1.0,0.04350450330084945,-0.18479544366407152,0.1771056248692208,-0.134720568608631,0.08322352073854379,0.04085434695741297,-0.0016684520367498932,0.12820617387831243,0.13124312606393299,0.20657600847656477,0.1994126908065502,-0.04978370003225783,0.23784582101462207,0.08543323124770068,0.048920928662246906,-0.1931067080750816,-0.0306926302053389,-0.13858672432288885,-0.1477524784826986,-0.028767039842820318,0.3222075913033427,-0.10879829779999524,-0.28321189226696825,-0.020793437889981753,0.11857587797734272,-0.08621564937091558,-0.02598969317205789,-0.05394877537022864,-0.02126905538660721,0.06769127100831274,-0.09933830029492526,0.13909211904587376
Неув.в прич.,-0.10555964258245495,0.031675209390750275,-0.09272704403170728,0.1750257663138097,0.03740215441724024,0.022253905663602334,0.2682513378411336,0.25157188762898874,0.18574016487559872,0.10396909597599849,-0.08573183562160953,0.009253438334730154,-0.1582191674928001,-0.2912132500537804,-0.010452589397632347,0.35597154286870936,0.3082389396786094,0.046826828535518124,0.2674368562387055,-0.19871457160773418,0.08264140948501537,-0.2961637046924656,0.1414819524806047,0.3335709411436346,0.02170169120838833,-0.10415113582281972,-0.3279432144133466,-0.1613389388734207,-0.0767773149132472,0.09190358882039446,0.09867522606171447,-0.0664852220860405,0.019572229142943057,-0.03565687692149927,0.026939902797488636,-0.09801880242744763,0.11879500360862659,-0.181977429210143,0.04350450330084945,1.0,0.1651983890386491,-0.17705602441230306,0.14149213347555425,-0.1477119972862537,-0.11036644399210846,-0.15358359719024492,-0.10068848162322507,-0.3587589441131784,-0.09692201551851945,-0.049216096685789405,0.015213794958555932,0.1523247557563307,0.049936042053899204,-0.10948492955044899,0.011414316465888422,-0.04586404118214179,-0.05563265405264587,-0.06136324581704122,0.0002667140108275045,-0.009522836413605138,-0.03293401625652683,-0.035167894690030586,-0.11129621702210099,0.06492218580969773,-0.04430724982824103,-0.015159002343948048,0.2264295509242181,-0.07446923813441822,0.18223261853090275,-0.31235776108818375,-0.1834519916045441
Новизна,0.16436331437908488,-0.025450708389415024,-0.002935256230612931,-0.06255415412365962,0.031303197825828584,-0.16347933326316472,-0.07121303836175945,0.014170079214877547,-0.07304427729667051,-0.15546071473092865,-0.12373492168205456,0.03010817794035049,0.07777249845703814,-0.10279983370330452,0.011705904075280969,0.030454128236147338,0.12608826746517235,0.13216214259999937,0.02042782447031818,0.24286046416909265,0.061003857392191066,0.05724138999838076,-0.13437557004316272,0.012275320852623502,0.1214429012958528,-0.0364866539816399,-0.1275845280461513,-0.08670501029806255,0.11624193356557552,-0.022270135555516168,0.02130102692060094,-0.228544776760459,-0.14344770814314742,0.09620439714501076,-0.19653032890329383,0.00019289330292323982,-0.007042190681346934,-0.17231439705155321,-0.18479544366407152,0.1651983890386491,1.0,-0.8579824363784267,0.6437235916482933,-0.3771687848772584,0.15347398661531506,0.13773093095848404,0.22386990155664066,-0.055861296251027634,0.013963963963963964,0.19197002784115466,-0.21021984214497516,-0.1367586643976825,0.002589550521795883,0.09583138335949876,0.21399762106869677,-0.01995819859754342,0.07887582855495819,0.3109069398472273,0.055660842693751475,-0.22704173716746934,-0.03952193658051665,0.1906688890378137,-0.19226796624714101,0.07244301824072331,0.09278693797738373,-0.14976131402485482,-0.05727423365162128,0.09542752993233436,0.12202108534716574,0.0957167909875708,-0.05264374272579213
Сложность,-0.09090915737007634,0.03758108117574137,0.009287116625485802,0.031853007028637054,-0.1520373663428208,0.02497770842178211,0.03795210423974256,0.09060706005009099,0.1246867207775178,0.18835907643822922,0.19314097779455633,0.09180506785306818,-0.08648530410521568,0.17408356513082854,0.0152133835801796,-0.08960863555226754,-0.19947090697597783,-0.07390878552757865,0.06266873650386495,-0.18142590912426867,-0.029915181505982325,0.0803473298200624,0.09108617165498738,-0.059280537156900466,-0.16232407576250749,0.06902522401409383,0.13299296627305718,0.11349285988044003,-0.13252353782158896,0.000997371510982815,-0.08494419785609288,0.13798715596267638,0.21031535894179224,-0.0909172423631229,0.17000887935300088,-0.11263033688460515,-0.12975644374703535,0.22119223548866673,0.1771056248692208,-0.17705602441230306,-0.8579824363784267,1.0,-0.7386454797740883,0.6570244853372761,-0.15165041260844722,-0.08087452043880344,-0.16981039967346817,0.03770986391305119,0.09235425561016952,-0.11681751469037938,0.12434589163761893,0.15065218692031265,0.08674213809278944,-0.08622920009137162,-0.20167919849106478,-0.07459649154390446,-0.020486125918816635,-0.1963368427341168,-0.03741809348867524,0.1701164090546667,-0.06489899977728758,-0.07203561786744835,0.11129181799411207,-0.03833543994577015,-0.09589299764260911,0.1045300571627065,0.02880668800761995,-0.011938372983649193,-0.012040403139513454,-0.040850145960169004,0.07064302066065237
Нерешенность,0.0869805600414751,0.01603885569438315,0.04450038213158249,-0.034159523445211004,0.07500562147665372,0.04341151561268609,-0.05242214073494855,-0.0747738239115389,-0.1012625389495099,-0.14049861734642408,-0.1810530193646071,-0.012643526607913411,0.08783532030155347,-0.18061710437253617,0.007609999546852014,0.11086291905797535,0.22701051808858888,0.04721651584801384,0.06854534825049914,0.031118676728747127,0.0088142879386377,-0.1141396737664154,-0.07274759804683532,0.14618465360255953,0.1368599748343546,0.017281128793847196,-0.09581887079343143,-0.07633992895932401,0.19965393033637485,0.03089065822011618,0.17498729971067792,-0.22814833502215787,-0.20121945482079767,0.02396246930415661,-0.13708449316455174,0.1549321520848725,0.1641365319919655,-0.13513753387257532,-0.134720568608631,0.14149213347555425,0.6437235916482933,-0.7386454797740883,1.0,-0.3264015441398739,0.11848386833824832,0.02464955084556607,0.16437347996569773,0.0019691843708087068,0.06378368305222169,0.15389209491784098,0.0338022054524904,-0.026170280064136915,-0.1001345024057651,-0.11846088141509964,0.30318006276228704,-0.007839317719273067,-0.015740518130058938,0.23054475061656848,-0.08214149574097723,-0.03018830427038339,-0.04044682019802263,0.029750126385325548,-0.10616844773402065,0.16917513906568063,-0.06887857113403252,-0.2329720218825609,-0.01749282479357911,0.01598812087822235,0.06155872579421273,0.002425884823160357,0.03528598814041949
Общий ,-0.004611677606445647,-0.00522595039414181,0.04935533693916787,0.0009238230960895229,-0.240468998766567,-0.0608211358089448,-0.07475177308169786,0.048053459691624806,0.1507667620139705,0.09254452939988653,0.05710398208778412,0.13526925901584774,-0.10603169424816693,0.044395073366653576,0.03186433934226631,-0.02524056308699055,-0.04190377370950561,0.01156946545854926,0.15164363990355323,-0.1628125549150015,-0.04220054192218779,0.12114317817577736,0.008337966175096499,0.0009585387883202051,-0.06769198044808804,0.038740120736132685,0.03288143767937597,0.02939063641693204,-0.14954390242077928,0.07964485409978889,-0.04129707203844782,-0.22971851492121081,0.1314938028751227,-0.03557054493349939,0.00012579089053405245,-0.11428686909716042,-0.14037358731466457,0.20950803545226582,0.08322352073854379,-0.1477119972862537,-0.3771687848772584,0.6570244853372761,-0.3264015441398739,1.0,-0.10650859734614582,-0.04239365107349077,-0.05539293288315829,0.04016980724977603,0.240591326420977,0.029158355932164287,-0.028885154560424217,0.09396866466999941,0.02076443056861945,-0.12727589463009642,-0.05582393013360085,-0.15578417731757202,0.07003976122373963,-0.03106316580717943,0.07360433927604706,0.06912601873960428,-0.08842841609962475,0.06859495472685169,-0.029222630901050956,0.13426909250404992,-0.14641643673820462,0.007944775483653058,-0.06730040948662863,0.0479387677975606,0.1593410941123115,-0.05686596144519996,0.1089432355203281
Политика,0.3825616444450545,0.12891067335629872,0.23527874210857472,0.19122099877346624,0.24569146262930353,0.027207492650032597,0.023943794189765163,-0.02577584287737514,-0.017332227091941512,0.03727606895852868,0.2210630216375552,0.04009669571117417,0.2316408915693782,0.042943583262168385,0.2782019608366416,-0.09212034632380908,-0.0069064617834229,0.13118414776760723,-0.046020522386944596,0.18913088132034309,0.16239107845400177,-0.11797977913795173,-0.06368476239487536,-0.286229218041238,0.05173753287261096,0.05962546834478841,-0.06351850541776753,0.07525676310112997,0.15889617916690532,-0.04984699500217191,-4.240340049268532e-05,-0.01670105740144682,-0.15747860301046632,-0.1741095153261367,-0.17603111851012132,0.154332603893351,-0.1530592644957233,-0.11667937034158779,0.04085434695741297,-0.11036644399210846,0.15347398661531506,-0.15165041260844722,0.11848386833824832,-0.10650859734614582,1.0,0.481621965669675,0.486634499394086,0.08078301317533047,0.015152334130200193,0.6156583173049338,-0.11961669279009152,0.08263570862939386,0.05808457212249104,-0.047819861637267966,0.02202040442137202,0.02923082005612854,-0.04258708128533107,-0.008691609626069722,0.2211715671498412,-0.05704268313363186,-0.10685893394357597,-0.06235579986037711,-0.234807936465997,0.07764343487539312,0.17807580671995746,-0.20381219074006446,0.06200293082447351,-0.041645205134079655,0.017012618125253006,0.16990052668729944,0.30714013630889686
Личный опыт,0.41928287950296955,0.1026141679982838,0.2122147547427984,0.30614401409323383,0.25921509603878723,0.15034506293785307,0.06618340013732663,-0.08695832210529755,-0.04447226318643811,-0.010253473054638855,0.13966628209459855,0.07823279502426493,0.12860066355092512,0.11168207907963609,0.31742627506731574,0.01410809626718314,0.04028668454998392,-0.09551073131940646,-0.03628724285107766,0.03945281275008939,-0.0490059584787693,-0.08005671852321525,-0.2584456695760267,-0.1286908194796692,-0.017706890437674008,0.08143548194157213,-0.17084469162982016,-0.041997866978695765,0.06868816911113837,-0.051348727201316405,-0.08315582077760339,-0.024917343356807314,-0.0649120597102149,-0.17326877501058757,-0.14837599532860918,-0.10521618720322717,-0.23489819230076678,-0.002292056466266814,-0.0016684520367498932,-0.15358359719024492,0.13773093095848404,-0.08087452043880344,0.02464955084556607,-0.04239365107349077,0.481621965669675,1.0,0.5211635212863248,0.23974976190507138,0.2607906817053133,0.614885053847965,-0.19181989787035508,0.028477062262354563,0.009828165459725879,0.042254215670962665,-0.14606400022233046,0.07924922795185205,0.09579041850956209,0.08119605589336806,0.18051310283358274,-0.11254423499464368,0.012334006148987572,0.07379578023963414,-0.13031869131318824,-0.03505386719504533,0.1810671707060212,-0.037411133155357434,-0.021447136781031807,-0.009119631934829986,0.0036441039552777745,0.1548659132465548,0.1282468151947669
Воспитание,0.3647152609704126,0.15759293828183416,0.1107084257059385,0.1836122643188153,0.16358197419239237,0.1593782014246357,0.21644582455279088,0.10495403687603877,0.12363182222372511,0.18531954043403426,0.1994726472546621,0.2779331144653747,0.11255662713422093,0.19276055012013607,0.34028179287758975,-0.08679494558553134,-0.011068035425406483,0.14940709951967987,-0.04316032127546893,0.15399649406738128,-0.05757017315567572,-0.09897887358533808,-0.19101704859854976,-0.11169117229170904,0.006248528870595885,0.107667212171399,-0.0330030478351601,-0.04669591046417327,0.2023073802655291,-0.020610581385566762,-0.08417822124115407,0.04805643665424381,-0.15048840602369257,-0.07207315951823602,-0.13742649178877625,0.05532320748945947,-0.1782776624709104,0.07449698856266984,0.12820617387831243,-0.10068848162322507,0.22386990155664066,-0.16981039967346817,0.16437347996569773,-0.05539293288315829,0.486634499394086,0.5211635212863248,1.0,0.28400788451969716,0.20139328611657914,0.7034748532180661,0.07797482428990465,0.21780570597816531,-0.16019919792546233,0.0037804183489014375,-0.05919265705243696,-0.09710940406170199,0.018332166462696812,0.013107541570288529,0.14407061128628576,0.06178361773896213,-0.20825059043630526,-0.056204505143002695,0.030562848858206322,0.1391340148856362,-0.04943820917116581,-0.058910716961775265,-0.056478547485143304,-0.07126952049962826,0.08010839293488453,0.14949665802013315,0.06554843659239276
Спорт,0.22107302450538371,-0.001952319529001568,0.09299298128125477,-0.019106606515335207,0.1743421769776603,0.06286403404164222,0.25393343451148703,-0.07864875983336349,0.09520467618130728,-0.042881876583899387,0.17044262198339494,0.22646057497616037,0.18374156942476902,0.17003347597021487,0.20852552437098199,-0.030520823670033476,-0.026592632685518335,-0.14863863744366956,-0.07478589025665383,0.07810426201586396,0.12057222818288037,0.10460822926977878,-0.025600109415513047,-0.1929822863812038,0.14160262797283188,0.14327705205818217,0.14589223165185336,0.014908327148849645,0.12416411091901426,-0.02605025508732022,-0.10124896075483422,0.1441604167260912,0.05247065577702152,0.01946905991805084,-0.04080924250022246,0.060451645133311464,-0.28384222313827756,0.168038485932461,0.13124312606393299,-0.3587589441131784,-0.055861296251027634,0.03770986391305119,0.0019691843708087068,0.04016980724977603,0.08078301317533047,0.23974976190507138,0.28400788451969716,1.0,0.22679617185404852,0.4383783424047149,0.022843415503784846,-0.08453105766117971,-0.031722233932994434,-0.30679806967427914,-0.07691184756659307,0.12153113280309896,0.13448840998461387,-0.11123781576903127,-0.09593581954926447,0.051235668760623534,-0.07287337134855723,0.04578224547921127,0.11311293218641044,-0.10471385229523177,0.15705843864903984,0.10958925093990116,0.10358701477057992,0.04293964362003363,0.04414911033800231,0.03909049153012185,0.12639505715658222
СМИ,0.18648302059462493,0.11365783496211716,0.009609469802601857,0.08507492557256513,0.12753584865588047,0.277712808159041,0.0919145030018058,0.06936630734220534,0.03229725909699204,0.016868617979996777,0.13326401524529327,0.2643644892323458,-0.01768254484536748,0.13622727862725484,0.19576621974308517,0.09938309860312866,0.06934854710584479,0.07483651044055999,0.03640131872890135,0.023532758621838703,-0.1182818987713054,0.03589492322069841,-0.111074065917953,-0.1106394050532513,-0.03974494951500637,0.16361917834176873,0.0524496449079043,0.048862835082325445,0.05437656496330471,0.07880650851886455,-0.03252495725740479,-0.04736524961537146,-0.0822650131423789,-0.057627907480189706,-0.12408630221507287,-0.2601429226242057,-0.250101330815483,0.21240521906666232,0.20657600847656477,-0.09692201551851945,0.013963963963963964,0.09235425561016952,0.06378368305222169,0.240591326420977,0.015152334130200193,0.2607906817053133,0.20139328611657914,0.22679617185404852,1.0,0.24768410151535117,-0.06379125069603762,0.03960114716344162,-0.12820965087466477,0.002716785401772703,-0.1376878291962791,0.024196146543022705,0.007781291697464177,0.15401748530541465,-0.008008816582125914,-0.009483627302509783,-0.02534872534872535,0.03105432705361869,0.07849598446935205,0.03217582859329117,-0.0012064824810665443,-0.026756477550475343,0.0011748234068558315,-0.01063525579101155,0.08403704549609885,0.07131332085290185,0.21068909955483592
Общий,0.4208777902732404,0.1184107259886863,0.17831699950590182,0.21903552150643876,0.18705414814274224,0.09117667400659993,0.2101562858483357,0.07963132714701238,0.12170202957749877,0.05861973371982046,0.23963478902766205,0.1911591148597971,0.11808739436761188,0.12974319722094432,0.39366123313304047,0.042620715317256926,0.11804513038872809,-0.07679917922015847,-0.059403459142915435,0.0717253152280986,0.021830363648239374,-0.09833599387127873,-0.07556876470454447,-0.09264533743213518,0.15540090316782396,0.1533659266465024,-0.09444643598646157,-0.0718860424812746,0.18584480812694998,0.00720475500213973,-0.027889337894922372,0.021329348286179745,-0.06291074968348757,-0.04649524965656342,-0.14142439425744363,0.08180829533787268,-0.168784432776199,0.08512222966286814,0.1994126908065502,-0.049216096685789405,0.19197002784115466,-0.11681751469037938,0.15389209491784098,0.029158355932164287,0.6156583173049338,0.614885053847965,0.7034748532180661,0.4383783424047149,0.24768410151535117,1.0,-0.12481110310728925,0.16355003815626779,0.04070970324580097,-0.1476084711622236,-0.10909416726431907,-0.06046225564364872,-0.0454018167136229,0.055479146710655555,0.26677666453145205,0.05399974941236239,-0.15841725078597674,-0.07053349311897462,-0.217959386432812,0.14326957714018584,0.09791607118055652,-0.004192166394710423,0.013616129877639707,-0.041412631804081015,0.14314927097465593,0.14009874004069522,0.18490926418781933
